block_timestamp,from_address,to_address,value,from_address_type,to_address_type
2021-09-24 04:39:58+00:00,0xf598b81ef8c7b52a7f2a89253436e72ec6dc871f,0x11e23e0c69932533717e8bbe4d8bfd3561cb58be,324.83666666669995,EOA,EOA
2021-09-24 04:40:30+00:00,0x28c6c06298d514db089934071355e5743bf21d60,0xf977814e90da44bfa03b6295a0616a897441acec,288425.68934564,EOA,EOA
2021-09-24 04:46:35+00:00,0xa95f2ce82294ee8596abc7411f25d89d840265f4,0xa2b27d099a16d73808cd8c8edeee0f71c26d9434,500.0,EOA,EOA
2021-09-24 04:47:53+00:00,0x764ef1cda89af77c4458ea1b70fc65c48f3f7954,0xba5ebaf3fc1fcca67147050bf80462393814e54b,40.0,EOA,Contract
2021-09-24 04:48:08+00:00,0xfe51c1bbb0147955d186f0a7ef8c9889b85ecdb1,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,108.0,EOA,Contract
2021-09-24 04:48:56+00:00,0x6ae932336a0daef53c06d0a16ddad1ae3504608b,0x3eabbe5cd8eb81ad564576892e90781087fd769d,166.7557186802081,EOA,EOA
2021-09-24 04:48:56+00:00,0x89c14b559245ed1be310e4c6094c704da67e2d29,0xa95f2ce82294ee8596abc7411f25d89d840265f4,189.99800609020812,EOA,EOA
2021-09-24 04:50:49+00:00,0x59a95b3b7a7d32073d6118ceddaf1b96c27c358e,0xefb2e870b14d7e555a31b392541acf002dae6ae9,200.03495825973152,EOA,EOA
2021-09-24 04:50:49+00:00,0xd88ca0d95a7dc7513e1b30784f5937d3d987981b,0xe592427a0aece92de3edee1f18e0157c05861564,50.0,EOA,Contract
2021-09-24 04:51:24+00:00,0xaad129ddc58f30625180cdc8bc21e54e427967c4,0xe592427a0aece92de3edee1f18e0157c05861564,43.0,EOA,Contract
2021-09-24 04:51:24+00:00,0x7137a28ddc94fdd974018de5da67da24018cbf66,0x5ed54861901eb36fe7771c90fa13e646a141d851,1999.0,EOA,EOA
2021-09-24 04:52:41+00:00,0x78765246d67f76a4f2f2c71cef5f83ce0fbd6e99,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,109.99,EOA,Contract
